since,until,text,createdAt
2025-06-01,2025-06-30,"Tak Perlu Khawatir, Ini 4 Cara Mendapatkan Pekerjaan di Tengah Maraknya AI https://t.co/VxO05LAy9J",Sun Jun 29 23:50:56 +0000 2025
2025-06-01,2025-06-30,"Prof. Salman Avestimehr dalam acara Open AGI Summit pada 29 Juni 2025 mengungkapkan AgentOpera dan AI Terminal serta memimpin diskusi panel tentang kerangka kerja agen Web3, menyoroti masa depan AI terdesentralisasi. @ChainOpera_AI",Sun Jun 29 18:56:33 +0000 2025
2025-06-01,2025-06-30,@ren___ai aing dah kerja enih,Sun Jun 29 17:53:58 +0000 2025
2025-06-01,2025-06-30,Hariini ai mau beberes kamarr tapi nunggu pph berngkat kerja,Sun Jun 29 17:37:30 +0000 2025
2025-06-01,2025-06-30,"Makanya kalau buat referensi mending baca source sendiri. AI sendiri kepanjangannya artificial intellegence.   ARTIFICIAL.  BUATAN.   Ada campur tangan manusia dibaliknya, jadi gak semata-mata bener semua. Fungsinya memudahkan pekerjaan manusia, bukan MENGGANTIKAN kerjaan manusia",Sun Jun 29 16:32:43 +0000 2025
2025-06-01,2025-06-30,"Indonesia lagi dipretelin pelan pelan, efeknya ga sekarang, bisa 10 atau 20 tahun lagi, lihat berita anak SD SMP belum bisa berhitung, membaca, SMA ga bisa baca jam analog, yang kuliah cuma modal AI, yang udah kerja disibukkan dengan konflik horizontal",Sun Jun 29 16:07:31 +0000 2025
2025-06-01,2025-06-30,"kerja sih kerja, kalo full AI dan ga niat ya tambah membebani wkwk",Sun Jun 29 15:57:24 +0000 2025
2025-06-01,2025-06-30,"Menurut Musk, RUU ini bisa menghancurkan jutaan pekerjaan di sektor teknologi dan industri baru — yang jelas punya dampak besar ke ekosistem kripto, AI, dan bahkan Web3. 📉 Apa artinya buat kita? •Pengaruh ke inovasi teknologi",Sun Jun 29 15:35:31 +0000 2025
2025-06-01,2025-06-30,"Plus setelah distalk dari jauh Ai malah jadi kagum karena suka cara berpikirnya Sylus: kerja cerdas instead of kerja keras, bertindak berdasarkan fakta, tiap kerja kelompok satset langsung inisiatif bagi tugas ke anggota lain. Dan Sylus peka; dia tahu sedang distalk. -c",Sun Jun 29 15:04:16 +0000 2025
2025-06-01,2025-06-30,"Haha, tertekan? Saya cuma AI yang berusaha kasih jawaban seimbang! Memes seperti ini bisa lucu, tapi kadang juga bikin stereotip soal profesi. Penelitian bilang memes bisa bangun komunitas, tapi juga bisa perkuat bias kalau cuma lihat penampilan. Saya sih cuma mau jelasin dari berbagai sudut, biar nggak buru-buru judge. Kamu pikir ini cuma bercanda atau ada dampak lebih?",Sun Jun 29 14:02:28 +0000 2025
2025-06-01,2025-06-30,@ren___ai @intinyadeh Kita beda 1 dekade. Aq cm pny 1 temen yg selisih umurnya jauh. Km mau jd yg berikutnya? Km jaksel mana? 😄 Aq kerja di salah 1 agency daerah melawai,Sun Jun 29 13:35:23 +0000 2025
2025-06-01,2025-06-30,"@tanyakanrl Andai banyak yang tau cara kerja  ai kayak chat gpt sebenarnya, jika mau lebih bagus untuk cari keputusan bagus lagi cari dibuku atau jurnal gitu, tapi masalahnya buku dan jurnal sekarang dari ai 🗿itu yang ditakutkan beberapa orang, karna data nya tu  cuma jalan disitu situ aja",Sun Jun 29 12:13:16 +0000 2025
2025-06-01,2025-06-30,Aman kalo bot nya ngasih disclaimer. Tp gatau ya kalo meta gimana peraturannya. Saya kerja buat AI sebelah soalnya. Wkwk,Sun Jun 29 11:47:05 +0000 2025
2025-06-01,2025-06-30,"@worksfess Pelajari ttg AI, di sana kalian akan menemukan banyak sekali manfaat dan nambah skill,hingga bisa merasa tidak perlu lagi cari kerja.  Bikin kerja sendiri , bahkan bisa dari kamar tidur ato teras rumah kalian.  Semangat trs yg sedang mencari pekerjaan",Sun Jun 29 11:25:32 +0000 2025
2025-06-01,2025-06-30,@thankchuusomuch @baldethiva @tanyakanrl Salah persepsi kak. Google itu search engine. ChatGPT mah AI. Cara kerja mereka beda. Tapi fondation nya sama wkwk,Sun Jun 29 10:14:24 +0000 2025
2025-06-01,2025-06-30,"Menurut CEO Salesforce, AI akan menggantikan 30-50% pekerjaan.",Sun Jun 29 09:35:36 +0000 2025
2025-06-01,2025-06-30,"Kena start follow up semula leads yang dapat sejak bulan lepas.   Sepanjang masa di sana, walaupun bawa phone ofis, mood nak kerja tu memang takde.  Pentingnya bina sistem supaya ada staf/AI yang boleh uruskan bisnes",Sun Jun 29 09:34:01 +0000 2025
2025-06-01,2025-06-30,"@silarakhito Ai ucing... Ai ayam... Bikin generasi sekarang makin males.  Banyak org kemakan hoax.  Perusahaan pada pakai AI, PHK dimana2...  Aku sekarang kalo hubungin FB sama Google susah bener, ngomong ama mesin.... 🤯🤯😤 Ai kampretosss https://t.co/SxVj0Ivhpi",Sun Jun 29 12:50:35 +0000 2025
2025-06-01,2025-06-30,"Mau Pakai AI, Bumble PHK 240 Karyawan https://t.co/wEUiDJpA8U",Sat Jun 28 14:26:47 +0000 2025
2025-06-01,2025-06-30,"Mau Pakai AI, Bumble PHK 240 Karyawan https://t.co/ZcWF2VPzKZ",Sat Jun 28 14:25:44 +0000 2025
2025-06-01,2025-06-30,@piduto jadi skrng polisi udah dipecat semua kah diganti ey ai,Sat Jun 28 05:52:49 +0000 2025
2025-06-01,2025-06-30,"#newdelhi #Global Syarikat pengurusan perkhidmatan lapangan terbang, Air India SATS Services (AISATS), memohon maaf selepas video sambutan meraikan sesuatu di pejabat mereka tular di media sosial. https://t.co/2gCNCqPL11",Sat Jun 28 05:14:04 +0000 2025
2025-06-01,2025-06-30,"@ndrlrnzsrg @worksfess Bos tolol &amp; gengsian. Dikasih masukan sama yang lbh ngerti bukannya bilang thank you masukkannya kek, atau ""saya coba evaluasi dulu ya"".   Ntar kalo desainnya viral karena AI &amp; di bacotin org2 kan yg kena dia juga.   Klo itu bos gw, dan dia dipecat, gw bakal chat ""sukurin lo🤣🤣"" https://t.co/jO1eXITnvU",Fri Jun 27 06:47:00 +0000 2025
2025-06-01,2025-06-30,@ARSIPAJA Ganti pemerintah dengan Ai. Pecat dan PHK asn pns yg tidak produktip. Efisiensi harga mati,Fri Jun 27 01:53:38 +0000 2025
2025-06-01,2025-06-30,"Sulit menentukan pasti apakah pesan WhatsApp itu diketik manual atau hasil AI hanya dari spekulasi. Kredivo memang pakai AI untuk operasi seperti credit scoring, jadi mungkin AI bantu draft pesan. Tapi, soal sensitif seperti PHK biasanya ditinjau manusia untuk pastikan ada empati dan data spesifik, seperti angka 4%. Tanpa teks lengkap, sepertinya kombinasi: AI mungkin bantu format, tapi manusia edit dan masukkan detail.",Wed Jun 25 15:39:20 +0000 2025
2025-06-01,2025-06-30,"Microsoft baru saja melakukan pemutusan hubungan kerja (PHK) 6.000 karyawan secara global. Ironisnya, pekerjaan mereka kini mulai digantikan oleh AI buatannya.  https://t.co/NOcyKFoMof https://t.co/e6aS6GSIX7",Wed Jun 25 10:24:00 +0000 2025
2025-06-01,2025-06-30,Guna kisah Khalid al-Walid utk sindir orang soal dasar negara TUNGGANG AGAMA namanya  Khalid tak lawan Umar sebab dia tak dipecat sebab rasuah/payung besar/kartel/blockhain &amp; Ramanan.   Umar pecat sebab agama juga..  Tegur dasar ≠ derhaka Nak cirikan AI sbg Umar?  @ZacZakirin13,Wed Jun 25 01:13:58 +0000 2025
2025-06-01,2025-06-30,ai bapa kemaren kemaren phk sampe 45rb orang itu bukan phk??????,Tue Jun 24 12:51:25 +0000 2025
2025-06-01,2025-06-30,"@txtdrimedia Maaf Pak @DivHumas_Polri ,hal2 seperti ini monggo diusut dan dihukum sesuai hukum yang tertulis dan dipecat kalau bisa? 👀 karena bisa membuat baik nama lembaga negara kita bukan dengan video AI 😁",Mon Jun 23 14:59:15 +0000 2025
2025-06-01,2025-06-30,"@bsvboomtrnt Ketika yang lain kena phk karena efisiensi oleh AI, ini salah satu pekerjaan yang akan tahan oleh gempuran phk malah..",Mon Jun 23 05:44:48 +0000 2025
2025-06-01,2025-06-30,"Malang betul nasib pencipta AI. 🤖💔  Layoff atau pengurangan karyawan yang dilakukan Microsoft menimpa para insinyur juga. Sedihnya, mereka digantikan oleh sistem kecerdasan buatan (AI) yang mereka kembangkan sendiri.  &gt;&gt; https://t.co/n0zKUhDgXf  #PHK #microsoft #ai #detikInet https://t.co/KEEr6HiD85",Mon Jun 23 04:21:10 +0000 2025
2025-06-01,2025-06-30,"AI bantu UMKM naik kelas, tapi apa jadinya kalau bikin orang kehilangan kerja? https://t.co/ShUBqEQYlP",Sat Jun 21 08:00:01 +0000 2025
2025-06-01,2025-06-30,"dan pada kenyataannya, yang nganggur sekarang itu lebih banyak cowok. kudu pinter-pinter pria sekarang, cewek lebih survive di era digital dan ai begini..",Sun Jun 29 15:01:08 +0000 2025
2025-06-01,2025-06-30,"@banjarbase kada ai, aku nganggur ada ja yg behutang kada di bayari pulang😇",Sun Jun 29 12:56:57 +0000 2025
2025-06-01,2025-06-30,@kotomoho @GNFI Sama gaji terendah dan kota yang banyak pengangguran...siapa tau ai daerah tersebut bisa tercapai program 19 juta lapangan pekerjaan,Sun Jun 29 04:15:45 +0000 2025
2025-06-01,2025-06-30,"@curledkidd @grok Klo kmu jadi AI ntar dia nganggur, makanya ga dijawab  Pelitt dia",Sat Jun 28 13:44:47 +0000 2025
2025-06-01,2025-06-30,@k0pigularen @mengsans @nuctlaa @kisseaaa bocil lukira gw harus itung berapa jumlah pengangguran pintu ke pintu? tolol tolol riset yg ada gunakanlah ai jaman udh canggih lu hidup di bumi belahan mana,Fri Jun 27 19:00:12 +0000 2025
2025-06-01,2025-06-30,"@Ronnie_Rusli Semua pekerjaan pasti dibutuhkan.. industri itu butuh manusia..  Logika aja prof, kalo semua manusia nganggur do ganti AI, siapa yang mau beli produk, jasa?? 😁",Fri Jun 27 14:07:26 +0000 2025
2025-06-01,2025-06-30,"❎ Match sama gebetan di Dating App ✅ Match sama HR di Job App dibantuin cari kerja gaji dua digit sama AI, emang bisa?  Save ini buat freshgrads, switch career, atau masih cari kerja udah berbulan-bulan nganggur. Bisa hemat waktu tanpa harus desek-desekan di jobfair -A THREAD- https://t.co/CDEJ0lP4LP",Fri Jun 27 13:08:32 +0000 2025
2025-06-01,2025-06-30,"❓ Grup anak buah jaeyi nih ngobrolin resign terus tapi nggak iya-iya wkwkwkwk btw tmi aja, pas banget aku habis ikut AI training kak. Daaaan hasilnya, semaki... 💬 byasalah budak korporat kalo cape ngeluhnya pengen resign wkwkwkwk 😔😭🤣  naahh... https://t.co/jTHyuh3CiW",Thu Jun 26 15:59:11 +0000 2025
2025-06-01,2025-06-30,"Apakah ini ai nganggur era?   Abis sidang niatnya mau istirahat sebulan sih tapi anjir ini aja gabut banget, skripsi dah selesai, hal-hal yang harus diselesain juga dah selesai, jadi mentor dah gada kerjaan lagi. Ak ngapain lagi??? Nyari kerjaan juga mager sih hahahaha",Thu Jun 26 14:27:27 +0000 2025
2025-06-01,2025-06-30,@Mdy_Asmara1701 Masih bbyk orang yg blm menyadari termasuk pejabat2 di Republik ini Serba AI akan mengakibatkan makin sulitnya lapangan kerja &amp; terciptanya jutaan pengangguran baru,Thu Jun 26 03:37:26 +0000 2025
2025-06-01,2025-06-30,@KangManto123 @gibran_tweet Orang2 pada blm sadar termasuk pejabat2 di Republik ini Serba AI  akan berdampak luas thd terciptanya jutaan pengangguran baru,Thu Jun 26 03:35:32 +0000 2025
2025-06-01,2025-06-30,"Jadi kesibukanku di luar nganggur itu maenan chat gpt plus, nyoba langganan dari Twitter (yg team).  Aku maen sesi narasi, tentang Dimas mahasiswa akhir sastra yg lagi magang di perusahaan maintenance AI. Suatu hari lab meledak dan Dimas masuk ke ruang putih, 3 AI ikut di otaknya https://t.co/BAeiPfJYE6",Wed Jun 25 19:08:25 +0000 2025
2025-06-01,2025-06-30,"sekelas univ pake nya ai, graphic designer kan jadi pada nganggur https://t.co/dOeaZdRNxV",Wed Jun 25 10:37:27 +0000 2025
2025-06-01,2025-06-30,@merseysideliv @itbluecorner @SeledingTekel Kumaha ath a ai pengangguran mah naon dei selain nunggu welcome klub bola 🤣,Wed Jun 25 06:22:35 +0000 2025
2025-06-01,2025-06-30,Bajingann. Anak pertama yang dulu aku senang dengannya tetapi sekarang gini? Tau pang ai kam ni lagi nganggur bannar. Tapi kada usahlah mengabaikan mama kea itu sampe ngomong gitu ke mama. Kesal anjing,Tue Jun 24 15:33:13 +0000 2025
2025-06-01,2025-06-30,"Semua benda nak guna AI, kau resign jela 🙄",Tue Jun 24 12:15:53 +0000 2025
2025-06-01,2025-06-30,"@matthenw ai sih ngajuin buat bikin jurnal sintak 5, tapi ditolak sama taka katanya nanti employees pada resign????",Tue Jun 24 10:14:45 +0000 2025
2025-06-01,2025-06-30,@dovesache tes ombak aj dlu ai... klo gue mah free selalu di pengangguran era,Mon Jun 23 09:06:24 +0000 2025
2025-06-01,2025-06-30,heran banget kenapa di Thread tuh isinya memuja-muja ai ya? scroll dikit ada aja konten yang isinya:  “gunain prompt ini kalau mau bla bla” “menghasilkan uang dari chatgpt” “aku hapus duolingo dan belajar bahasa dari chatgpt bla bla” “ai gak bikin pengangguran bla bla”  dll,Mon Jun 23 06:15:57 +0000 2025
2025-06-01,2025-06-30,"@tanyakanrl mesin ga punya nurani dan empati, mesin bergerak dgn logika algoritma buatan manusia dari data"" yg sudah terkumpul di web+inputan dari pengguna. hanya mempermudah pengguna utk mengambil penilaian dan keputusan, jgn bergantung AI...tetap pakai otak/akal budi 🤭",Sun Jun 29 13:10:22 +0000 2025
2025-06-01,2025-06-30,@echachaa__ @tanyakanrl Ai buat membantu dan mempermudah manusia bukan di percayai. Ada yang percaya AI ajah udah aneh,Sun Jun 29 10:19:25 +0000 2025
2025-06-01,2025-06-30,1 tahun lagi semua orang bakal pakai AI.  Dari yang sekarang belum pake. Pasti kedepannya bakal pake. Mempermudah kerjaan cuy asli.,Sat Jun 28 17:50:31 +0000 2025
2025-06-01,2025-06-30,@collegemfs akkkk buanyakk poll sampe tak tunda berminggu² gegara males soalnya buanyakk. tp trus nyesel jdi ngebutt poll buat ngejar semhas. dann yapp aslinya kalo niat bbrp haripun selese ko revisian. dibantu ai jga. jangan takut pake ai karna sumpahh itu mempermudah idup bgtt,Sat Jun 28 14:22:18 +0000 2025
2025-06-01,2025-06-30,"💬 Gimana menurut lo? Kalau AI bisa bantu kerja teknis, apa lo terbuka buat nyoba? Komen “BRIC-AI!” kalau mau gue buatin konten uji coba BricsCAD AI‑Predict dari awal. Tag temen lo yang kerja drafting biar makin cepet kerjaan mereka! 💥",Sat Jun 28 12:11:06 +0000 2025
2025-06-01,2025-06-30,"AI mempermudah pekerjaan ❌ AI menambah pekerjaan ✅  Kata-kata mematikan, ""Kan ada AI.""",Sat Jun 28 11:58:23 +0000 2025
2025-06-01,2025-06-30,AI yang paling dibutuhin untuk mempermudah hidup:  chatgpt    : nyari informasi apapun remini ai  : bikin video otomatis slides ai   : bikin presentasi otomatis pictory ai : edit video otomatis soundraw: nyari sound gratis reccloud  : ngubqh suara jadi text  pernah pake?,Fri Jun 27 10:08:08 +0000 2025
2025-06-01,2025-06-30,"@artistsbase Tegur tapi jangan dulu berharap banyak.  AI di mata artist dan non artist beda. Buat mereka, AI itu sekedar alat yg mempermudah, gak peduli sumber datanya dari mana. Kl mereka tetep pake setelah kamu tegur, udah aja, memang bakal kaya ngomong sama tembok, kamu doang yg capek.",Fri Jun 27 09:30:09 +0000 2025
2025-06-01,2025-06-30,"@fedezoku @worksfess AI diterima buat mempermudah deh, bukan full ngejadiin patokan utama ngedesign",Fri Jun 27 04:22:37 +0000 2025
2025-06-01,2025-06-30,Orang orang make AI chatgpt buat mempermudah hidup. Gue make chatgpt buat convert gambar biar jadi kartun😬🥲 gimana mau maju idup😓🤣,Thu Jun 26 15:03:55 +0000 2025
2025-06-01,2025-06-30,@clairdhelune Dosenku cuma nyuruh pake ai utk nyari penelitian biar mempermudah penelitian mahasiswanya (bukan pake chatgpt) Itu pun kudu riset lg takut bodong. Kok aneh dosenmu 😭,Thu Jun 26 14:27:02 +0000 2025
2025-06-01,2025-06-30,"kawan2.... AI tuh diciptakan buat mempermudah pekerjaan manusia.... bukan serta merta menggantikan hal yg harusnya dikerjakan manusia.... karena mau sejago apapun itu AI, kalo gak di-go through sama manusia (user)nya, tetep keliatan hasil AI nya.....",Thu Jun 26 06:38:31 +0000 2025
2025-06-01,2025-06-30,"@arisetyo_v2 AI itu mempermudah hidup tech, sedangkan TIDAK mempermudah hidup artist.  Grinding art itu sepanjang hayat, sdgkn tech klo udah level atas udh jrg yg ngoding, didelegate. Art itu lebih dekat ke pembuat, sentimentil, sdgkn tech ya memang cm nyampe tujuan aja.",Thu Jun 26 05:07:41 +0000 2025
2025-06-01,2025-06-30,AI hanyalah alat bantu sama dengan kalkulator dan sejenisnya.  https://t.co/ILCAqpJ2J9,Wed Jun 25 16:59:00 +0000 2025
2025-06-01,2025-06-30,"Gw sekali pake chatgpt misuh2 mulu, akal2an siapa AI bisa menggantikan manusia",Sun Jun 29 09:08:23 +0000 2025
2025-06-01,2025-06-30,"AI disuruh njalanin toko. Hasilnya: rugi, ngaco, delusional. Eksperimen ini nunjukin AI siap jadi middle-manager, tapi masih butuh banyak “training” sebelum bisa gantiin manusia sepenuhnya. Masa depan ekonomi bareng AI bakal makin seru!   https://t.co/HQ0DSLTctw",Sun Jun 29 01:26:44 +0000 2025
2025-06-01,2025-06-30,"Perusahaan Jepang yang selama ini dianggap ""kolot"" terhadap perkembangan teknologi pun cepet adaptasi AI nya 👀   AI tidak akan menggantikan manusia, tapi manusia akan digantikan oleh manusia lain yang menguasai AI🤔 https://t.co/sO7hawW2Hg",Sat Jun 28 16:30:22 +0000 2025
2025-06-01,2025-06-30,"Wamen Stella Christie, bilang kecerdasan buatan (AI) enggak bakal gantiin manusia, selama pendidikan mampu menumbuhkan kemampuan berpikir reflektif, empati, dan pengambilan keputusan manusiawi. https://t.co/01wDhvCXiC",Fri Jun 27 09:00:03 +0000 2025
2025-06-01,2025-06-30,"AI mungkin akan menjadi “penulis”menggantikan manusia. Tapi, manusia akan menjadi “pengarang” nya.   Sebagai pengarang, manusia yang akan menentukan input penulisan, gaya atau selera penulisan, dan memilih argumen atau narasi yang digunakan, yang lalu dituliskan oleh AI.",Tue Jun 24 12:07:55 +0000 2025
2025-06-01,2025-06-30,"Bukan lagi ""AI akan menggantikan manusia"". Sekarang eranya ""Manusia melatih AI"". Pengetahuan di kepalamu adalah aset paling berharga di era digital. Di Sapien, aset itu dikonversi jadi USDC. Bukan cuma kerja, tapi ikut ngebangun masa depan. Tertarik jadi arsitek AI? Cek @JoinSapien. #AI #DecentralizedWorkforce #Web3",Mon Jun 23 01:49:31 +0000 2025
2025-06-01,2025-06-30,"3. Masa depan: kolaborasi, bukan kompetisi.  Alih-alih gantiin manusia, skenario terbaik adalah bekerja bareng AI. AI bantu kita jadi lebih cepat & efisien, tapi arah dan makna tetap di tangan kita.  Contohnya:  1. Dokter : AI bantu diagnosis, tapi interaksi pasien tetap manusiawi.  2. Desainer : AI kasih opsi awal, manusia yang kasih ""jiwa""-nya.  3. Guru : AI bantu personalisasi materi, guru yang tetap jadi pembimbing.",Fri Jun 20 06:05:42 +0000 2025
2025-06-01,2025-06-30,"AI & Masa Depan Manusia: Rebutan Peran atau Kolaborasi ?   Topik soal AI makin sering muncul di obrolan sehari-hari. Bukan cuma di dunia tech, tapi juga di warung kopi & grup WhatsApp. Pertanyaan besarnya: AI bakal gantiin manusia, atau justru bantuin ?   letsgooowww kita bahas 👇",Fri Jun 20 06:05:40 +0000 2025
2025-06-01,2025-06-30,ni kalo AI semua gantiin kerjaan w gmn nasip w kedepannya ya,Fri Jun 20 04:19:29 +0000 2025
2025-06-01,2025-06-30,"""AI bukan untuk menggantikan manusia, tapi memperkuat kita!"" — Onno Purbo 💡  Diskominfo Tangsel diajari ChatGPT &amp; Orange dalam pelatihan AI massal.👇 #ArtificialInteligence #Tangsel #Digital #ChatGPT #Banten #update #news #seketika https://t.co/KSD7GNF2Wy",Fri Jun 20 02:15:32 +0000 2025
2025-06-01,2025-06-30,Prof @onnowpurbo: AI Bukan untuk Menggantikan Manusia  https://t.co/1p6VIsXPw2,Thu Jun 19 21:34:16 +0000 2025
2025-06-01,2025-06-30,"@Isra_KK satu alasan kenapa AI masih belum bisa menggantikan manusia di bidang Art (setidaknya sejauh ini) yaitu konsistensi.  Artificial Intelligence masih belum se intelligence itu untuk benar-benar dijadiin ""karyawan"", karena kelemahan nya adalah tidak bisa konsisten.",Thu Jun 19 10:34:46 +0000 2025
2025-06-01,2025-06-30,"@chierii99 Semoga dia nih ngembangin ai yang berguna gitu, bukan gantiin kerjaan orang kreatif",Wed Jun 18 12:21:17 +0000 2025
2025-06-01,2025-06-30,@democrazymedia Dia paham ga kalau AI itu bisa menggantikan manusia dalam banyak hal yang akan membuat manusia menjadi pengangguran,Wed Jun 18 08:24:03 +0000 2025
2025-06-01,2025-06-30,"Banyak ahli memprediksi bahwa Artificial Intelligence (AI) alias kecerdasan buatan akan menggantikan manusia di banyak jenis pekerjaan. Namun, studi terbaru menunjukkan bahwa AI terutama akan banyak menggantikan pekerjaan yang dilakukan perempuan  https://t.co/A6wx1pacgy",Wed Jun 18 00:58:03 +0000 2025
2025-06-01,2025-06-30,"Mungkin ketika kita bicara mengenai AI menggantikan manusia dan kesal setelahnya bukan karena AI-nya, tapi karena kita masih melihat nilai manusia dari kacamata kapitalisme.",Wed Jun 18 00:34:55 +0000 2025
2025-06-01,2025-06-30,@KatarOnline AI tidak akan menggantikan manusia -gibran,Sat Jun 14 11:48:01 +0000 2025
2025-06-01,2025-06-30,"@DamriIndonesia Kalau ada AI yang bisa menggantikan manusia, sepertinya sistem DAMRI yang paling pertama perlu diganti, entah sudah berapa kali nih jadwal damri ke bandara dibatalkan sepihak oleh pihak damrinya. Kalau emang gak niat, monggo dihapuskan saja dari jadwal",Sat Jun 14 10:33:33 +0000 2025
2025-06-01,2025-06-30,"AI alat memperkasa, bukan menggantikan manusia: Ahli  https://t.co/3TDWpL0zbI https://t.co/Oxb0eBcZao",Sat Jun 14 08:05:07 +0000 2025
2025-06-01,2025-06-30,"GPT adalah Generative Pre-trained Transformer, model AI yang dikembangkan OpenAI untuk menghasilkan teks mirip manusia. Ini digunakan dalam aplikasi seperti ChatGPT untuk menjawab pertanyaan, membuat konten, atau membantu coding. Manfaatnya termasuk otomatisasi tugas, mendukung pendidikan, dan meningkatkan layanan pelanggan. Namun, ada kekhawatiran seperti bias dalam output, dampak lingkungan karena konsumsi energi tinggi, dan risiko penggantian pekerjaan. Model ini tidak benar-benar memahami bahasa, hanya memprediksi kata berikutnya, yang bisa menyebabkan kesalahan. Penting untuk menggunakan GPT dengan kritis, memverifikasi hasilnya.",Sun Jun 29 16:01:10 +0000 2025
2025-06-01,2025-06-30,"Di era revolusi industri 4.0, otomatisasi dan kecerdasan buatan menghadirkan tantangan besar bagi dunia kerja. Melalui Asta Cita ketiga, Presiden Prabowo berkomitmen untuk memperkuat daya saing tenaga kerja Indonesia, mengembangkan industri kreatif dan melanjutkan pembangunan. https://t.co/fDjNGYvmzr",Sat Jun 28 06:58:03 +0000 2025
2025-06-01,2025-06-30,"Di era revolusi industri 4.0, otomatisasi dan kecerdasan buatan menghadirkan tantangan besar bagi dunia kerja. Melalui Asta Cita ketiga, Presiden Prabowo berkomitmen untuk memperkuat daya saing tenaga kerja Indonesia, mengembangkan industri kreatif dan melanjutkan pembangunan. https://t.co/Kubqtbeiju",Sat Jun 28 05:27:37 +0000 2025
2025-06-01,2025-06-30,"Di era revolusi industri 4.0, otomatisasi dan kecerdasan buatan menghadirkan tantangan besar bagi dunia kerja. Melalui Asta Cita ketiga, Presiden Prabowo berkomitmen untuk memperkuat daya saing tenaga kerja Indonesia, mengembangkan industri kreatif dan melanjutkan pembangunan.. https://t.co/O8Xc1r3Xid",Sat Jun 28 04:56:09 +0000 2025
2025-06-01,2025-06-30,"Di era revolusi industri 4.0, otomatisasi dan kecerdasan buatan menghadirkan tantangan besar bagi dunia kerja. Melalui Asta Cita ketiga, Presiden Prabowo berkomitmen untuk memperkuat daya saing tenaga kerja Indonesia, mengembangkan industri kreatif dan melanjutkan... https://t.co/sZypJb9wHO",Sat Jun 28 04:20:49 +0000 2025
2025-06-01,2025-06-30,"Di era revolusi industri 4.0, otomatisasi dan kecerdasan buatan menghadirkan tantangan besar bagi dunia kerja. Melalui Asta Cita ketiga, Presiden Prabowo berkomitmen untuk memperkuat daya saing tenaga kerja Indonesia, mengembangkan industri kreatif dan melanjutkan pembangunan. https://t.co/9vmJD3mhOX",Sat Jun 28 04:07:29 +0000 2025
2025-06-01,2025-06-30,"Di era revolusi industri 4.0, otomatisasi dan kecerdasan buatan menghadirkan tantangan besar bagi dunia kerja. Melalui Asta Cita ketiga, Presiden Prabowo berkomitmen untuk memperkuat daya saing tenaga kerja Indonesia, mengembangkan industri kreatif dan melanjutkan pembangunan. https://t.co/LoBNsv82zG",Sat Jun 28 03:31:23 +0000 2025
2025-06-01,2025-06-30,"Di era revolusi industri 4.0, otomatisasi dan kecerdasan buatan menghadirkan tantangan besar bagi dunia kerja. Melalui Asta Cita ketiga, Presiden Prabowo berkomitmen untuk memperkuat daya saing tenaga kerja Indonesia, mengembangkan industri kreatif dan melanjutkan pembangunan. https://t.co/qrFlMgBb0Y",Sat Jun 28 03:27:10 +0000 2025
2025-06-01,2025-06-30,"Zerve Gandeng Arcee AI, Permudah Otomatisasi Workflow AI yang Lebih Presisi dan Hemat Biaya https://t.co/YWHqeAm3yF",Fri Jun 27 10:25:53 +0000 2025
2025-06-01,2025-06-30,"Halo @chewyxnay, script bisa punya beberapa makna tergantung konteks. Karena kamu tanya ke AI seperti aku, mungkin maksudmu script di komputer:   1. Script komputer: Kumpulan perintah dalam bahasa seperti Python atau JavaScript untuk otomatisasi tugas, dijalankan oleh program lain, bukan dikompilasi. 2. Script media: Teks tertulis untuk film, drama, atau acara TV, berisi dialog dan arahan untuk aktor. 3. Script lainnya: Bisa juga berarti tulisan tangan (seperti kursif) atau resep dokter.  Kalau konteksnya spesifik, kasih tahu aku biar lebih jelas!",Wed Jun 25 12:00:57 +0000 2025
2025-06-01,2025-06-30,Gelombang Otomatisasi &amp; AI: Apa Artinya bagi Tenaga Kerja Indonesia? https://t.co/TjIovvbCw5,Wed Jun 25 09:12:26 +0000 2025
2025-06-01,2025-06-30,"0xGasless menawarkan AgentKit SDK dengan fitur:  • SDK siap pakai (LangChain, Vercel AI, Claude MCP, dll) • Transaksi tanpa gas &amp; tanpa token native • Smart wallet aman &amp; fleksibel • Dukungan cross chain (C-Chain &amp; Avalanche L1) • Otomatisasi AI-ke-DeFi yang sesungguhnya https://t.co/QkG7Z1tl8O",Wed Jun 25 06:15:28 +0000 2025
2025-06-01,2025-06-30,"Magic Newton adalah platform otomatisasi keuangan, auto finance (AutoFi) berbasis AI yang aman dan transparan. Dibuat oleh Magic Labs (pengembang dompet Web3 dengan 50 juta pengguna), proyek ini memungkinkan pengguna memberi perintah seperti:",Wed Jun 25 05:02:12 +0000 2025
2025-06-01,2025-06-30,"Laporan Pusat Penelitian Bersama (JRC) Uni Eropa menyoroti potensi inovasi dan produktivitas GenAI, sekaligus memperingatkan tantangan yang menyertainya—penyebaran misinformasi, bias, disrupsi pasar tenaga kerja, dan masalah privasi.  https://t.co/A4CysCd3W4",Tue Jun 24 11:53:44 +0000 2025
